,age,Medu,Fedu,traveltime,studytime,failures,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,school_GP,school_MS,sex_F,sex_M,address_R,address_U,famsize_GT3,famsize_LE3,Pstatus_A,Pstatus_T,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,schoolsup_no,schoolsup_yes,famsup_no,famsup_yes,paid_no,paid_yes,activities_no,activities_yes,nursery_no,nursery_yes,higher_no,higher_yes,internet_no,internet_yes,romantic_no,romantic_yes,comb_edu,comb_alc,avg_grade,social,failures_plus_higher_no
400,19,1,1,3,3,0,1,5,5,4,3,5,12,10,10,11,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,2,7,10.0,2.0,1
401,19,2,1,3,2,0,3,4,1,1,1,2,20,14,12,13,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,3,2,13.0,1.0,1
402,19,2,1,1,3,1,4,3,4,1,3,3,4,11,12,11,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,3,4,11.5,1.6666666666666667,1
403,19,2,2,1,2,0,4,3,3,1,1,5,0,10,10,11,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,4,2,10.0,1.5,0
404,19,3,3,1,4,0,4,3,3,1,2,3,4,12,12,12,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,6,3,12.0,0.75,0
405,19,3,3,1,4,0,4,3,3,1,2,3,10,8,8,8,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,6,3,8.0,0.75,0
406,19,3,3,1,2,0,4,3,5,3,3,5,16,11,12,12,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,6,6,11.5,2.5,0
407,19,3,3,1,2,2,4,3,5,3,3,5,15,9,9,9,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,6,6,9.0,2.5,2
408,19,4,4,2,2,0,2,3,4,2,3,2,2,14,13,13,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,8,5,13.5,2.0,0
409,19,4,4,2,2,0,2,3,4,2,3,2,0,10,9,0,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,8,5,9.5,2.0,0
410,19,4,4,1,1,1,3,2,5,4,4,5,5,9,10,11,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,8,8,9.5,6.0,1
411,19,1,1,3,2,2,5,3,4,1,1,4,2,8,8,9,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,2,2,8.0,2.5,2
412,19,2,3,2,1,1,2,2,3,3,4,5,16,10,11,11,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,5,7,10.5,3.0,2
413,19,1,1,1,2,1,4,4,3,1,3,3,18,12,10,10,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,2,4,11.0,1.5,1
414,19,1,2,1,2,1,4,2,4,2,2,3,0,9,9,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,3,4,9.0,2.5,1
415,19,3,2,2,2,1,4,2,2,1,2,1,22,13,10,11,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,5,3,11.5,1.5,1
416,20,1,1,2,3,0,3,2,2,1,3,3,8,11,15,15,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,2,4,13.0,1.0,0
417,20,2,1,2,2,0,1,2,3,1,2,2,8,10,12,12,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,3,3,11.0,2.0,1
418,20,1,0,2,1,1,5,3,1,1,1,5,5,8,10,10,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,2,9.0,2.0,1
419,21,4,4,1,3,2,3,3,2,1,1,5,0,9,12,12,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,8,2,10.5,0.6666666666666666,2
420,15,2,1,1,2,0,5,4,2,1,1,5,4,10,9,10,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,3,2,9.5,1.5,0
421,15,2,1,1,2,0,5,4,2,1,1,5,8,9,9,9,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,3,2,9.0,1.5,0
422,15,2,3,1,2,0,4,4,4,1,1,1,0,7,8,8,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,5,2,7.5,2.0,0
423,15,2,3,1,2,0,4,4,4,1,1,1,2,11,8,8,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,5,2,9.5,2.0,0
424,15,3,2,2,2,2,4,4,4,1,4,3,6,5,9,7,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,5,5,7.0,2.5,2
425,15,3,4,4,2,0,5,3,3,1,1,5,0,9,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,7,2,4.5,2.0,0
426,15,3,4,4,2,0,5,3,3,1,1,5,2,12,11,11,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,7,2,11.5,2.0,0
427,15,4,3,1,2,0,4,5,2,1,1,5,0,13,14,15,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,7,2,13.5,1.5,0
428,15,4,3,1,2,0,4,5,2,1,1,5,0,17,16,16,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,7,2,16.5,1.5,0
429,15,4,4,4,4,0,1,3,5,3,5,1,8,12,10,11,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,8,8,11.0,1.5,0
430,15,4,4,4,4,0,1,3,5,3,5,1,6,10,13,13,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,8,8,11.5,1.5,0
431,15,2,2,1,3,0,4,5,2,1,1,3,0,14,14,15,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,4,2,14.0,1.0,0
432,15,2,2,1,3,0,4,5,2,1,1,3,0,14,16,16,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,4,2,15.0,1.0,0
433,15,3,4,1,2,0,5,4,4,1,1,1,0,16,16,16,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,7,2,16.0,2.0,0
434,15,3,4,1,2,0,5,4,4,1,1,1,0,16,18,18,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,7,2,17.0,2.0,0
435,15,4,4,1,4,0,1,3,3,5,5,3,0,11,12,12,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,8,10,11.5,1.0,0
436,15,4,4,1,4,0,1,3,3,5,5,3,4,13,13,12,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,8,10,13.0,1.0,0
437,15,2,2,1,1,0,4,2,2,1,2,5,8,11,12,12,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,4,3,11.5,2.0,0
438,15,2,2,1,1,0,4,2,2,1,2,5,2,12,12,11,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,4,3,12.0,2.0,0
439,15,2,2,1,1,0,5,4,1,1,1,1,0,8,8,11,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,4,2,8.0,1.0,0
440,15,2,2,1,1,0,5,4,1,1,1,1,0,9,10,10,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,4,2,9.5,1.0,0
441,15,2,2,1,4,0,5,5,4,1,2,5,6,14,13,13,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,4,3,13.5,1.0,0
442,15,2,2,1,4,0,5,5,4,1,2,5,6,16,14,15,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,4,3,15.0,1.0,0
443,15,2,3,1,3,0,5,3,2,1,2,5,2,10,9,9,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,5,3,9.5,0.6666666666666666,0
444,15,2,3,1,3,0,5,3,2,1,2,5,4,11,10,11,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,5,3,10.5,0.6666666666666666,0
445,15,2,3,1,1,0,3,2,2,1,3,3,0,11,11,12,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,5,4,11.0,3.0,0
446,15,2,3,1,1,0,3,2,2,1,3,3,2,10,12,12,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,5,4,11.0,3.0,0
447,15,3,4,1,2,0,5,5,1,1,1,5,0,12,12,13,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,7,2,12.0,0.5,0
448,15,3,4,1,2,0,5,5,1,1,1,5,0,14,15,15,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,7,2,14.5,0.5,0
449,15,3,4,1,1,0,3,4,3,1,2,4,2,14,13,14,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,7,3,13.5,3.0,0
450,15,3,4,1,1,0,3,4,3,1,2,4,6,14,13,13,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,7,3,13.5,3.0,0
451,15,3,4,1,1,0,5,5,5,3,2,5,0,13,13,12,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,7,5,13.0,5.0,0
452,15,3,4,1,1,0,5,5,5,3,2,5,2,9,9,9,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,7,5,9.0,5.0,0
453,15,4,0,2,4,0,3,4,3,1,1,1,0,12,11,11,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,4,2,11.5,0.75,0
454,15,4,0,2,4,0,3,4,3,1,1,1,8,11,11,10,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,4,2,11.0,0.75,0
455,15,4,2,1,1,0,2,2,4,2,4,1,0,11,11,11,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,6,6,11.0,4.0,0
456,15,4,2,1,1,0,2,2,4,2,4,1,4,15,16,15,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,6,6,15.5,4.0,0
457,15,4,2,1,4,0,3,3,3,1,1,3,0,10,10,10,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,6,2,10.0,0.75,0
458,15,4,2,1,4,0,3,3,3,1,1,3,0,11,9,10,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,6,2,10.0,0.75,0
459,15,4,2,1,2,0,4,3,3,2,2,5,4,11,12,13,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,6,4,11.5,1.5,0
460,15,4,2,1,2,0,4,3,3,2,2,5,2,15,15,14,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,6,4,15.0,1.5,0
461,15,4,3,2,2,0,5,4,3,1,2,3,0,12,12,13,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,7,3,12.0,1.5,0
462,15,4,3,2,2,0,5,4,3,1,2,3,2,10,10,11,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,7,3,10.0,1.5,0
463,15,4,3,1,2,0,4,3,3,2,3,5,0,11,11,11,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,7,5,11.0,1.5,0
464,15,4,3,1,2,0,4,3,3,2,3,5,6,9,9,10,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,7,5,9.0,1.5,0
465,15,4,3,1,2,0,4,4,1,1,1,1,0,12,13,14,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,7,2,12.5,0.5,0
466,15,4,3,1,2,0,4,4,1,1,1,1,0,13,14,15,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,7,2,13.5,0.5,0
467,15,4,3,2,4,0,2,2,2,1,1,3,0,7,9,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,7,2,8.0,0.5,0
468,15,4,3,2,4,0,2,2,2,1,1,3,6,9,11,11,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,7,2,10.0,0.5,0
469,15,4,4,1,1,0,5,4,2,1,1,5,0,11,12,12,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,8,2,11.5,2.0,0
470,15,4,4,1,1,0,5,4,2,1,1,5,0,12,15,15,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,8,2,13.5,2.0,0
471,15,4,4,1,2,0,5,4,2,3,4,5,0,9,11,12,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,8,7,10.0,1.0,0
472,15,4,4,1,2,0,5,4,2,3,4,5,0,10,11,11,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,8,7,10.5,1.0,0
473,15,4,4,2,2,0,4,4,3,1,1,2,2,11,13,14,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,8,2,12.0,1.5,0
474,15,4,4,2,2,0,4,4,3,1,1,2,4,16,15,16,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,8,2,15.5,1.5,0
475,15,4,4,1,1,0,5,3,3,1,1,5,4,10,13,14,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,8,2,11.5,3.0,0
476,15,4,4,1,1,0,5,3,3,1,1,5,2,12,13,12,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,8,2,12.5,3.0,0
477,15,4,4,2,2,0,4,3,1,1,1,5,0,17,16,17,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,8,2,16.5,0.5,0
478,15,4,4,2,2,0,4,3,1,1,1,5,2,15,15,15,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,8,2,15.0,0.5,0
479,15,4,4,1,2,0,4,3,3,1,1,5,0,14,15,15,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,8,2,14.5,1.5,0
480,15,4,4,1,2,0,4,3,3,1,1,5,2,19,18,18,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,8,2,18.5,1.5,0
481,15,4,4,1,2,0,3,2,2,1,1,5,4,14,15,15,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,8,2,14.5,1.0,0
482,15,4,4,1,2,0,3,2,2,1,1,5,8,15,15,16,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,8,2,15.0,1.0,0
483,15,2,1,4,1,0,4,5,5,2,5,5,0,12,11,11,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,3,7,11.5,5.0,0
484,15,2,1,4,1,3,4,5,5,2,5,5,0,8,9,10,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,3,7,8.5,5.0,3
485,15,3,2,1,2,0,4,2,2,1,1,1,0,15,16,17,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,5,2,15.5,1.0,0
486,15,3,2,1,2,0,4,2,2,1,1,1,0,16,18,19,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,5,2,17.0,1.0,0
487,15,4,2,2,1,0,5,5,5,3,4,5,4,10,9,9,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,6,7,9.5,5.0,0
488,15,4,2,2,1,1,5,5,5,3,4,5,6,11,11,10,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,6,7,11.0,5.0,1
489,15,4,4,1,1,0,5,5,3,1,1,4,4,13,14,14,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,8,2,13.5,3.0,0
490,15,4,4,1,1,0,5,5,3,1,1,4,6,18,19,19,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,8,2,18.5,3.0,0
491,15,1,2,1,2,0,4,3,2,1,1,5,0,14,13,14,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,3,2,13.5,1.0,0
492,15,1,2,1,2,0,4,3,2,1,1,5,2,9,10,9,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,3,2,9.5,1.0,0
493,15,1,2,2,1,0,4,4,4,2,4,5,2,8,9,10,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,3,6,8.5,4.0,0
494,15,2,2,1,4,0,4,3,4,1,1,4,2,11,12,12,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,4,2,11.5,1.0,0
495,15,2,2,1,4,0,4,3,4,1,1,4,6,11,13,14,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,4,2,12.0,1.0,0
496,15,2,2,2,2,0,5,3,3,1,3,4,2,13,12,13,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,4,4,12.5,1.5,0
497,15,2,2,2,2,0,5,3,3,1,3,4,4,15,15,15,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,4,4,15.0,1.5,0
498,15,3,3,1,2,0,5,3,2,1,1,2,0,8,10,12,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,6,2,9.0,1.0,0
499,15,3,3,1,2,0,5,3,2,1,1,2,0,13,12,12,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,6,2,12.5,1.0,0
500,15,4,2,1,1,0,3,5,2,1,1,3,10,18,17,18,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,6,2,17.5,2.0,0
